N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,Output
1.0247931517173379,-0.32166122912854644,-0.7972341982076845,-0.4530311740010774,-2.216418076393831,-0.0688286667853046,4.173745179117678,0.02679506184779811,-0.6629219511534896,1.5625045417906762,-1.2188154339435835,2.681691713264086,1
1.348020766200018,-0.27155936261907165,-0.3703389501117224,-0.02259775452261804,-1.156468847772768,0.12108072540303287,2.703712093302727,0.005666339243799607,-0.6693564538394263,0.660510510325102,-1.3724329621404259,2.2084027861091924,1
-3.0220165816058198,-0.2852235080307466,1.1600402411756892,-0.02259775452261804,1.17541945519357,0.06173404034417746,1.4372220501390773,-0.010180202709199242,-0.9910815881362568,0.2095134945923148,-1.1722646678233284,2.979688445176426,0
0.8696438967656513,-0.2943329383051966,-0.3703389501117224,-0.23781446426184677,0.3274600722967197,0.1566887364383462,3.698811412931309,-0.057719828568195845,-1.1422924012557671,0.639034461956874,-1.3747605004464387,2.839454688982383,1
0.45591255022782046,-0.2852235080307466,-0.28173804956350385,-0.23781446426184677,1.5287358647339244,-0.009481981726449188,-1.140989823444067,-0.04715546726619659,-1.0940336311112426,1.0256033325849772,-1.3794155770584642,0.6132438094019589,1
-3.1125203136609705,-0.32166122912854644,-0.7086332976594659,-0.23781446426184677,-0.9444790020485556,0.22790475850897282,-0.23635407832717414,-0.004898022058199615,-1.171247663342482,1.111507526057889,-1.3258821960201705,3.6107403480496165,0
0.3007632952761339,-0.27155936261907165,-0.11259087578963203,-0.23781446426184677,0.892766327561287,0.3228594546031416,4.761758413443658,0.12715649421679087,-1.1422924012557671,0.6175584135886459,-1.3445025024682726,3.1900390794674895,1
-0.3456919336892268,-0.4127555318730461,0.3143043723063301,0.19261895521661068,-0.8738157201404847,0.2516434325325149,0.2159637942312722,-0.041873286615196965,-1.1648131606565453,0.5531302684839621,-1.4352764964027704,2.839454688982383,0
-1.2378001496614246,-0.444638537833621,-0.3703389501117224,-0.4530311740010774,1.5993991466419955,0.1566887364383462,0.10288432609166061,-0.057719828568195845,-1.1165543905120208,0.6175584135886459,-1.3747605004464387,2.5765163961185538,0
-0.5913449206960638,-0.4218649621474961,0.056556297984239765,0.19261895521661068,-0.09651961915170501,-0.2706073959854133,0.7496988838502388,-0.07884855117219432,1.6663680211555636,-0.5636242466638921,0.08460601742356355,0.1750133212955762,0
-1.2378001496614246,-0.39453667132414616,0.6525987198540737,0.19261895521661068,-0.4498360286920596,0.31099011759137046,-0.6841487721600361,-0.02602674466219812,-0.02912343658873358,0.23098954296054278,-0.7835657707191969,-0.5261554596746361,0
-2.2204120976887727,-0.3034423685796465,-1.3932766200775184,0.62305237469507,0.8221030456532161,-0.6148181693267751,-0.06899646548054895,0.016230700545798858,1.0229177525619024,-0.17705537603578864,-0.546156863505895,-0.3333340449078276,0
-0.19054267873754022,-0.39453667132414616,-1.8121172408509154,0.40783566495584134,-0.8031524382324138,0.07360337735594856,-0.478344140145943,0.00038415859279998076,0.7655376451244378,1.218887767899029,-0.1434927365656869,-0.4735678011018701,0
-0.5137702932202205,-0.32166122912854644,0.39485064553198335,0.40783566495584134,1.2460827371016407,-0.15191402586770233,-0.955539495695104,-0.057719828568195845,0.13495638190264994,2.163833896101059,1.013293801522656,0.13995488224706573,0
0.22318866780029062,-0.37176309563802123,-0.03204460256397879,0.8382690844343007,-1.156468847772768,0.19229674747365952,-0.8198441339275699,0.02679506184779811,1.2609943519415572,0.7893668005344698,1.3624245474245704,-0.22815872776229576,1
-0.7594232802270576,-0.435529107559171,-0.3703389501117224,0.19261895521661068,1.3874093009177826,-0.49612479920906416,-0.54619182102971,-0.06828418987019506,-0.1771169983652756,1.261839864635485,2.06999619245245,-0.07039575204399795,0
1.0247931517173379,-0.35354423508912136,-0.11259087578963203,0.62305237469507,1.9527155561823493,0.5365075208150214,-0.751996453043803,0.05848814575379581,0.1413908845885867,-0.1985314244040166,0.6641630556207415,0.2626594189168528,1
0.6239909097588142,-0.444638537833621,-1.3932766200775184,0.19261895521661068,-0.8031524382324138,0.31099011759137046,-0.955539495695104,-0.02602674466219812,1.12265254419392,-0.9501931172919953,0.08460601742356355,0.4730100532079165,1
-1.5610277641441048,-0.27155936261907165,-0.3703389501117224,0.40783566495584134,0.5394499180209325,-0.2706073959854133,-0.0011487845967820432,-0.07884855117219432,1.6663680211555636,0.8537949456391538,-0.8883049944897713,-0.5612138987231466,0
-0.5137702932202205,-0.35354423508912136,-1.3932766200775184,0.19261895521661068,1.17541945519357,0.07360337735594856,0.06669889628698487,0.05320596510279618,-0.03877519061763857,0.639034461956874,-0.546156863505895,-0.6313307768201679,0
-0.43619566574437724,-0.3353253745402214,-1.3046757195293,0.40783566495584134,-0.8031524382324138,-0.49612479920906416,-0.751996453043803,0.05848814575379581,1.766102812787581,-0.1985314244040166,-0.0806492023033424,-0.43850936205335944,0
-2.297986725164616,-0.4628573983825209,0.056556297984239765,0.40783566495584134,-0.09651961915170501,-0.6148181693267751,-0.54619182102971,-0.041873286615196965,-0.03877519061763857,0.16656139785585883,1.0202764164406946,-0.5962723377716572,0
-0.3456919336892268,-0.39453667132414616,0.3143043723063301,-0.02259775452261804,-0.8738157201404847,-0.3893007661031243,-0.41049645926217593,-0.07356637052119469,1.344642886858733,1.0685554293214332,0.22425831578432967,-0.4735678011018701,0
-1.082650894709738,-0.2943329383051966,-0.03204460256397879,-0.02259775452261804,1.5993991466419955,0.6552008909327321,-0.2748010974946421,0.021512881196798485,0.6078923293189911,0.7893668005344698,-0.24124934541822313,-0.3333340449078276,0
-1.4058785091924182,-0.3854272410496962,-1.2241294463036467,-0.23781446426184677,-0.9444790020485556,0.31099011759137046,-0.6841487721600361,-0.0999772737761928,0.2282566708487308,-0.2200074727722446,1.0202764164406946,-0.5261554596746361,0
-2.052333738157779,-0.32166122912854644,-0.45088522333737563,-0.02259775452261804,1.5287358647339244,-0.6148181693267751,0.06669889628698487,0.02679506184779811,-0.02912343658873358,1.4551242999495364,-0.24124934541822313,-0.43850936205335944,0
-0.6689195481719071,-0.444638537833621,-0.6280870244338127,-0.23781446426184677,-0.16718290105977593,-0.3893007661031243,-0.41049645926217593,-0.07356637052119469,1.344642886858733,1.0685554293214332,0.22425831578432967,-0.4735678011018701,0
0.05511030826929685,-0.35354423508912136,-0.8777804714333378,0.19261895521661068,-1.2977954115889099,0.31099011759137046,-0.751996453043803,0.005666339243799607,0.28294994367919196,-0.6924805368732597,-0.6136554743802651,-0.5962723377716572,0
-0.5137702932202205,-0.32166122912854644,-0.7086332976594659,-0.23781446426184677,0.46878663611286153,-0.6148181693267751,-0.41049645926217593,0.02679506184779811,1.6663680211555636,0.14508534948763085,0.6897659769868822,0.3327762970138741,0
-0.6689195481719071,-0.3626536653635713,-0.5394861238855941,-0.02259775452261804,0.3981233542047906,-0.15191402586770233,0.47604657095237896,-0.041873286615196965,0.9682244797314413,1.3477440581083968,0.7805399709213797,2.979688445176426,0
-0.3456919336892268,-0.45374796810807094,-0.7972341982076845,0.40783566495584134,-0.16718290105977593,0.19229674747365952,-0.751996453043803,-0.1211059963801913,-0.03877519061763857,0.7464147037980139,-0.2691798050903763,-0.5261554596746361,0
0.05511030826929685,-0.32166122912854644,-0.9663813719815564,0.19261895521661068,1.5287358647339244,0.5365075208150214,0.7496988838502388,-0.0999772737761928,0.3440777191955899,-0.5636242466638921,0.8247631987356225,-0.1054541910925086,0
-0.11296805126169693,-0.34443480481467137,0.5639978193058551,0.40783566495584134,-0.09651961915170501,0.31099011759137046,-0.478344140145943,0.08489904900879394,-0.28328629268322975,0.2095134945923148,-0.7952034622492606,0.0347795651015338,0
-1.6515314961992553,-0.2852235080307466,-0.45088522333737563,0.19261895521661068,1.5287358647339244,-0.15191402586770233,0.06669889628698487,-0.03130892531319775,-0.02912343658873358,2.292690186310427,-0.8883049944897713,-0.22815872776229576,0
-1.082650894709738,-0.39453667132414616,-0.45088522333737563,-0.02259775452261804,-0.09651961915170501,0.07360337735594856,0.47604657095237896,0.02679506184779811,-0.4023245923730569,1.3477440581083968,1.0668271825609497,-0.5261554596746361,0
-0.5137702932202205,-0.2852235080307466,0.9022921668535987,-0.02259775452261804,-0.591162592508201,-0.49612479920906416,-0.751996453043803,-0.06300200921919547,0.701192618265072,-0.5851002950321198,-0.03875351279511273,-0.07039575204399795,0
